Дата	Дебет	Кредит	Остаток	Контрагент	Счет	Индустрия	Филиал
18.06.2015	38600,00	40350,00	-1750,00	Salmon ООО	0001_RUR_КРЕД_6801/2	Промышленность	Санкт-Петербургский филиал
18.06.2015	54600,00	53442,00	1158,00	Salmon ООО	0001_RUR_КРЕД_6801/3	Промышленность	Санкт-Петербургский филиал
18.06.2015	32200,00	32687,00	-487,00	Salmon ООО	0001_RUR_КРЕД_6801/1	Промышленность	Санкт-Петербургский филиал
18.06.2015	90000,00	90896,00	-896,00	Salmon ООО	0001_RUR_КРЕД_101	Промышленность	Санкт-Петербургский филиал
18.06.2015	41700,00	43376,00	-1676,00	Salmon ООО	0001_RUR_КРЕД_6801/4	Промышленность	Санкт-Петербургский филиал
18.06.2015	35300,00	36619,00	-1319,00	Абасков ЗАО	0002_RUR_КРЕД_777	Промышленность	Санкт-Петербургский филиал
18.06.2015	5700,00	4703,00	997,00	Абасков ЗАО	0001_USD_КРЕД_777	Промышленность	Санкт-Петербургский филиал
18.06.2015	44900,00	43094,00	1806,00	Абасков ЗАО	0003_RUR_КРЕД_888	Промышленность	Санкт-Петербургский филиал
18.06.2015	3400,00	3633,00	-233,00	Абасков ЗАО	0004_RUR_КРЕД_999	Промышленность	Санкт-Петербургский филиал
18.06.2015	23700,00	27411,00	-3711,00	Абасков ЗАО	0001_USD_КРЕД_999	Промышленность	Санкт-Петербургский филиал
18.06.2015	68400,00	73788,00	-5388,00	Абасков ЗАО	0001_USD_КРЕД_7301/1	Промышленность	Санкт-Петербургский филиал
18.06.2015	44300,00	38887,00	5413,00	Авантера	0001_USD_КРЕД_17000	Торговля	Санкт-Петербургский филиал
18.06.2015	63500,00	62673,00	827,00	Азилинин ООО	0001_RUR_КРЕД_16400	Торговля	Санкт-Петербургский филиал
18.06.2015	56900,00	52416,00	4484,00	Арктур ЗАО	0001_USD_КРЕД_15900/1	Торговля	Санкт-Петербургский филиал
18.06.2015	38900,00	40085,00	-1185,00	Вега	0001_USD_КРЕД_901/1	Торговля	Екатеринбургский филиал
18.06.2015	42000,00	45142,00	-3142,00	Веритак ООО	0001_USD_КРЕД_19700	Торговля	Екатеринбургский филиал
18.06.2015	36200,00	29635,00	6565,00	Виалди	0001_USD_КРЕД_8101/1	Торговля	Московский филиал
18.06.2015	97900,00	85847,00	12053,00	Голд Вест Рейн	0001_USD_КРЕД_2901	Торговля	Московский филиал
18.06.2015	16100,00	13064,00	3036,00	Гончаров&Со	0001_RUR_КРЕД_3601/1	Торговля	Московский филиал
18.06.2015	45100,00	46630,00	-1530,00	Дамид ООО	0001_USD_КРЕД_17601	Торговля	Московский филиал
18.06.2015	45700,00	47415,00	-1715,00	Династия ЗАО	0001_USD_КРЕД_14301/1	Торговля	Московский филиал
18.06.2015	26200,00	30961,00	-4761,00	Дружба ЗАО	0001_USD_КРЕД_15600/1	Торговля	Московский филиал
18.06.2015	92900,00	110725,00	-17825,00	Дружба ЗАО	0001_USD_КРЕД_3901/1	Торговля	Московский филиал
18.06.2015	40200,00	46838,00	-6638,00	ЗАО Бородин	0001_USD_КРЕД_2501/1	Торговля	Московский филиал
18.06.2015	7700,00	6315,00	1385,00	ЗАО Монолит	0001_USD_КРЕД_19001	Торговля	Московский филиал
18.06.2015	13200,00	14009,00	-809,00	ЗАО Монолит	0001_USD_КРЕД_3001	Торговля	Московский филиал
18.06.2015	54800,00	52777,00	2023,00	ЗАО Рыболов	0001_USD_КРЕД_1401	Торговля	Московский филиал
18.06.2015	68200,00	71936,00	-3736,00	Инжиниринг Центр	0001_USD_КРЕД_17700	Информационные технологии	Московский филиал
18.06.2015	20000,00	20030,00	-30,00	Инкар	0001_USD_КРЕД_1700/1	Информационные технологии	Краснодарский филиал
18.06.2015	91500,00	85063,00	6437,00	Инкар	0001_USD_КРЕД_1700/2	Информационные технологии	Краснодарский филиал
18.06.2015	46100,00	51563,00	-5463,00	Инкар	0001_USD_КРЕД_1702	Информационные технологии	Краснодарский филиал
18.06.2015	42800,00	35954,00	6846,00	Инкар	0001_USD_КРЕД_1700/4	Информационные технологии	Краснодарский филиал
18.06.2015	38300,00	31622,00	6678,00	Инкар	0001_USD_КРЕД_1700/3	Информационные технологии	Краснодарский филиал
18.06.2015	23500,00	23417,00	83,00	Инкар	0001_RUR_КРЕД_1702	Информационные технологии	Краснодарский филиал
18.06.2015	91000,00	97851,00	-6851,00	Камея ЗАО	0001_USD_КРЕД_7801/1	Информационные технологии	Краснодарский филиал
18.06.2015	42100,00	35900,00	6200,00	Квант ООО	0001_USD_КРЕД_7901	Информационные технологии	Краснодарский филиал
18.06.2015	87400,00	95672,00	-8272,00	Коралайн ООО	0001_USD_КРЕД_52011	Промышленность	Краснодарский филиал
18.06.2015	32000,00	27142,00	4858,00	Ника ЗАО	0001_USD_КРЕД_11800	Промышленность	Краснодарский филиал
18.06.2015	65800,00	75606,00	-9806,00	Ника ЛТД	0001_USD_КРЕД_19100	Торговля	Краснодарский филиал
18.06.2015	69600,00	73569,00	-3969,00	Нюанс ООО	0001_USD_КРЕД_16000/1	Промышленность	Краснодарский филиал
18.06.2015	37400,00	38791,00	-1391,00	ОАО Белакс	0001_USD_КРЕД_17201	Промышленность	Краснодарский филиал
18.06.2015	90400,00	102484,00	-12084,00	ОАО Рефма	0001_USD_КРЕД_11701	Промышленность	Краснодарский филиал
18.06.2015	87000,00	97572,00	-10572,00	ОАО Сигма	0001_USD_КРЕД_6999	Торговля	Краснодарский филиал
18.06.2015	14700,00	17159,00	-2459,00	Омега ООО	0001_USD_КРЕД_4601	Торговля	Краснодарский филиал
18.06.2015	89800,00	102506,00	-12706,00	ООО Бриз	0001_USD_КРЕД_6200	Промышленность	Екатеринбургский филиал
18.06.2015	11500,00	12895,00	-1395,00	ООО Дебют	0001_USD_КРЕД_1301	Информационные технологии	Екатеринбургский филиал
18.06.2015	39200,00	38073,00	1127,00	ООО Интелеком	0001_USD_КРЕД_8901/1	Информационные технологии	Екатеринбургский филиал
18.06.2015	39000,00	37108,00	1892,00	ООО Коммир	0001_USD_КРЕД_18902	Промышленность	Екатеринбургский филиал
18.06.2015	55700,00	63652,00	-7952,00	ООО Райдос	0001_RUR_КРЕД_6201/1	Промышленность	Екатеринбургский филиал
18.06.2015	90300,00	89149,00	1151,00	ООО Раминтек	0001_USD_КРЕД_1000	Промышленность	Екатеринбургский филиал
18.06.2015	16700,00	16278,00	422,00	ООО Раминтек	0001_USD_КРЕД_10001	Промышленность	Екатеринбургский филиал
18.06.2015	96400,00	83118,00	13282,00	ООО Раминтек	0001_USD_КРЕД_10003	Промышленность	Екатеринбургский филиал
18.06.2015	21800,00	22245,00	-445,00	ООО Раминтек	0001_USD_КРЕД_10002	Промышленность	Екатеринбургский филиал
18.06.2015	79000,00	76801,00	2199,00	ООО Рашид	0001_USD_КРЕД_3400/1	Промышленность	Екатеринбургский филиал
18.06.2015	85000,00	74040,00	10960,00	ООО Скорпион	0001_USD_КРЕД_4900/1	Промышленность	Екатеринбургский филиал
18.06.2015	75900,00	61792,00	14108,00	Офтоп ЗАО	0001_USD_КРЕД_16100/1	Торговля	Екатеринбургский филиал
18.06.2015	25200,00	25413,00	-213,00	Перстиж ООО	0001_USD_КРЕД_5901	Торговля	Екатеринбургский филиал
18.06.2015	7500,00	7940,00	-440,00	Пульс ООО	0001_USD_КРЕД_13000	Торговля	Екатеринбургский филиал
18.06.2015	600,00	573,00	27,00	Пульс ООО	0001_USD_КРЕД_101	Торговля	Екатеринбургский филиал
18.06.2015	56400,00	54316,00	2084,00	Тарос	0001_USD_КРЕД_8001/1	Торговля	Екатеринбургский филиал
18.06.2015	36200,00	43238,00	-7038,00	Торговый Дом Pax	0001_USD_КРЕД_13600	Торговля	Екатеринбургский филиал
18.06.2015	62300,00	52178,00	10122,00	Тревел Пак ЗАО	0001_USD_КРЕД_6100	Торговля	Екатеринбургский филиал
18.06.2015	27800,00	28627,00	-827,00	фирма РИК	0001_RUR_КРЕД_41162/1	Промышленность	Екатеринбургский филиал
24.06.2015	79400,00	80978,00	-1578,00	Neo	0001_USD_КРЕД_13200	Промышленность	Санкт-Петербургский филиал
24.06.2015	44200,00	44583,00	-383,00	Neo	0001_USD_КРЕД_132	Промышленность	Санкт-Петербургский филиал
24.06.2015	74300,00	75757,00	-1457,00	Neo	0002_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
24.06.2015	19300,00	22823,00	-3523,00	Neo	0001_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
24.06.2015	15900,00	15562,00	338,00	Neo	0001_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
24.06.2015	73000,00	77450,00	-4450,00	Neo	0002_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
24.06.2015	31500,00	34170,00	-2670,00	Neo	0001_USD_КРЕД_700	Промышленность	Санкт-Петербургский филиал
24.06.2015	84500,00	88269,00	-3769,00	Neo	0001_USD_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
24.06.2015	8600,00	9254,00	-654,00	Neo	0003_RUR_КРЕД_700	Промышленность	Санкт-Петербургский филиал
24.06.2015	43500,00	42357,00	1143,00	Neo	0003_RUR_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
24.06.2015	75400,00	66951,00	8449,00	Salmon ООО	0001_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
24.06.2015	68200,00	64045,00	4155,00	Salmon ООО	0002_RUR_КРЕД_600	Промышленность	Санкт-Петербургский филиал
24.06.2015	75000,00	81036,00	-6036,00	Salmon ООО	0002_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
